gid;cdate;mdate;perimeter_id;datedebut;datefin;valuecentrale;valuebatpublic;valueborneve;valuepv;valueep
1486;2022-08-16T02:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-08-16T02:00:00+02:00;2022-08-16T02:30:00+02:00;0;27667;527;0;91481
1488;2022-08-16T03:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-08-16T03:00:00+02:00;2022-08-16T03:30:00+02:00;0;29333;645;0;91377
1490;2022-08-16T04:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-08-16T04:30:00+02:00;2022-08-16T05:00:00+02:00;0;32667;535;0;91175
2284;2022-09-16T02:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-16T02:00:00+02:00;2022-09-16T02:30:00+02:00;0;33667;14737;0;92815
2287;2022-09-16T03:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-16T03:30:00+02:00;2022-09-16T04:00:00+02:00;0;32333;3635;0;92909
2290;2022-09-16T05:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-16T05:30:00+02:00;2022-09-16T06:00:00+02:00;1694431;36000;5177;0;92903
2292;2022-09-16T07:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-16T07:30:00+02:00;2022-09-16T08:00:00+02:00;2223956;63333;531;0;23728
2293;2022-09-16T08:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-16T08:00:00+02:00;2022-09-16T08:30:00+02:00;2170729;66000;534;0;0
2296;2022-09-16T13:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-16T13:00:00+02:00;2022-09-16T13:30:00+02:00;2766434;68667;31768;0;0
2299;2022-09-16T15:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-16T15:30:00+02:00;2022-09-16T16:00:00+02:00;2306057;55333;532;0;0
2300;2022-09-16T16:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-16T16:00:00+02:00;2022-09-16T16:30:00+02:00;2268027;59333;577;0;0
2301;2022-09-16T16:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-16T16:30:00+02:00;2022-09-16T17:00:00+02:00;2283905;48667;565;0;0
2302;2022-09-16T17:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-16T17:30:00+02:00;2022-09-16T18:00:00+02:00;2250220;39000;528;0;0
2308;2022-09-16T22:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-16T22:30:00+02:00;2022-09-16T23:00:00+02:00;2526304;34667;1853;0;110125
2313;2022-09-17T02:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-17T02:30:00+02:00;2022-09-17T03:00:00+02:00;0;30667;3594;0;92882
2316;2022-09-17T04:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-17T04:30:00+02:00;2022-09-17T05:00:00+02:00;0;32667;530;0;93262
2318;2022-09-17T07:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-17T07:30:00+02:00;2022-09-17T08:00:00+02:00;1571402;33000;526;0;24909
2319;2022-09-17T08:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-17T08:00:00+02:00;2022-09-17T08:30:00+02:00;1683319;31667;529;0;0
2321;2022-09-17T10:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-17T10:00:00+02:00;2022-09-17T10:30:00+02:00;2107468;33333;32931;0;0
2324;2022-09-17T12:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-17T12:00:00+02:00;2022-09-17T12:30:00+02:00;2257266;33000;3807;0;0
2325;2022-09-17T13:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-17T13:30:00+02:00;2022-09-17T14:00:00+02:00;2431407;33667;22604;0;0
2327;2022-09-17T14:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-17T14:30:00+02:00;2022-09-17T15:00:00+02:00;2068047;35667;25917;0;0
2328;2022-09-17T15:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-17T15:30:00+02:00;2022-09-17T16:00:00+02:00;1846643;34667;16539;0;0
2330;2022-09-17T17:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-17T17:00:00+02:00;2022-09-17T17:30:00+02:00;1650034;37667;544;0;0
2331;2022-09-17T18:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-17T18:30:00+02:00;2022-09-17T19:00:00+02:00;1927093;32333;38969;0;0
2332;2022-09-17T20:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-17T20:00:00+02:00;2022-09-17T20:30:00+02:00;2102903;35333;539;0;40227
2349;2022-09-18T07:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-18T07:00:00+02:00;2022-09-18T07:30:00+02:00;1353937;32333;31427;0;85457
2353;2022-09-18T09:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-18T09:00:00+02:00;2022-09-18T09:30:00+02:00;1436487;33333;997;0;0
2357;2022-09-18T16:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-18T16:00:00+02:00;2022-09-18T16:30:00+02:00;1691544;37333;31018;0;0
2364;2022-09-18T22:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-18T22:00:00+02:00;2022-09-18T22:30:00+02:00;2004961;33000;531;0;110869
2365;2022-09-18T22:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-18T22:30:00+02:00;2022-09-18T23:00:00+02:00;2233732;34000;525;0;109717
2372;2022-09-19T06:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-19T06:30:00+02:00;2022-09-19T07:00:00+02:00;1444522;42333;527;0;94001
2376;2022-09-19T11:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-19T11:30:00+02:00;2022-09-19T12:00:00+02:00;2073936;76667;22595;0;261
2382;2022-09-19T17:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-19T17:30:00+02:00;2022-09-19T18:00:00+02:00;1803040;46000;4105;0;0
2389;2022-09-20T02:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-20T02:00:00+02:00;2022-09-20T02:30:00+02:00;0;30333;526;0;92778
2401;2022-09-20T12:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-20T12:00:00+02:00;2022-09-20T12:30:00+02:00;2405292;67000;37270;0;0
2402;2022-09-20T13:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-20T13:00:00+02:00;2022-09-20T13:30:00+02:00;2605072;64000;22271;0;0
2403;2022-09-20T13:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-20T13:30:00+02:00;2022-09-20T14:00:00+02:00;2494901;60333;16410;0;0
2405;2022-09-20T16:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-20T16:30:00+02:00;2022-09-20T17:00:00+02:00;1962314;53667;6770;0;0
2407;2022-09-20T18:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-20T18:30:00+02:00;2022-09-20T19:00:00+02:00;2160320;43667;30798;0;0
2408;2022-09-20T19:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-20T19:30:00+02:00;2022-09-20T20:00:00+02:00;2402532;36000;541;0;0
2409;2022-09-20T21:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-20T21:30:00+02:00;2022-09-20T22:00:00+02:00;2257888;38667;529;0;111317
2410;2022-09-20T22:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-20T22:30:00+02:00;2022-09-20T23:00:00+02:00;2407060;35333;526;0;109754
2411;2022-09-21T00:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-21T00:00:00+02:00;2022-09-21T00:30:00+02:00;0;36000;530;0;101770
2413;2022-09-21T02:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-21T02:30:00+02:00;2022-09-21T03:00:00+02:00;0;33000;22861;0;92989
2419;2022-09-21T07:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-21T07:30:00+02:00;2022-09-21T08:00:00+02:00;1995891;42000;526;0;30512
2420;2022-09-21T08:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-21T08:00:00+02:00;2022-09-21T08:30:00+02:00;2114941;47333;527;0;496
2422;2022-09-21T12:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-21T12:00:00+02:00;2022-09-21T12:30:00+02:00;2411556;56667;526;0;0
2428;2022-09-21T21:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-21T21:30:00+02:00;2022-09-21T22:00:00+02:00;2484842;43000;32763;0;111417
2431;2022-09-21T23:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-21T23:30:00+02:00;2022-09-22T00:00:00+02:00;0;41333;5977;0;102633
2435;2022-09-22T04:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-22T04:30:00+02:00;2022-09-22T05:00:00+02:00;0;43000;527;0;93353
2446;2022-09-22T20:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-22T20:30:00+02:00;2022-09-22T21:00:00+02:00;2635714;41000;20673;0;105866
2450;2022-09-23T01:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-23T01:30:00+02:00;2022-09-23T02:00:00+02:00;0;32000;15197;0;93650
2454;2022-09-23T06:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-23T06:00:00+02:00;2022-09-23T06:30:00+02:00;1639187;35333;529;0;93329
2458;2022-09-23T08:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-23T08:30:00+02:00;2022-09-23T09:00:00+02:00;2218235;73000;22327;0;0
2465;2022-09-23T14:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-23T14:30:00+02:00;2022-09-23T15:00:00+02:00;2444005;56333;23455;0;0
2466;2022-09-23T15:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-23T15:00:00+02:00;2022-09-23T15:30:00+02:00;2368344;57000;12564;0;0
2467;2022-09-23T15:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-23T15:30:00+02:00;2022-09-23T16:00:00+02:00;2296345;64000;36394;0;0
2469;2022-09-23T17:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-23T17:30:00+02:00;2022-09-23T18:00:00+02:00;2163339;48333;539;0;0
2470;2022-09-23T19:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-23T19:30:00+02:00;2022-09-23T20:00:00+02:00;2443390;36667;531;0;1237
2475;2022-09-24T02:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-24T02:30:00+02:00;2022-09-24T03:00:00+02:00;0;33333;22582;0;93259
2480;2022-09-24T06:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-24T06:00:00+02:00;2022-09-24T06:30:00+02:00;1492294;34000;528;0;93542
2481;2022-09-24T06:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-24T06:30:00+02:00;2022-09-24T07:00:00+02:00;1471300;31000;533;0;94935
2482;2022-09-24T07:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-24T07:00:00+02:00;2022-09-24T07:30:00+02:00;1572199;32333;527;0;97138
2484;2022-09-24T11:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-24T11:00:00+02:00;2022-09-24T11:30:00+02:00;2050859;36667;526;0;0
2486;2022-09-24T12:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-24T12:00:00+02:00;2022-09-24T12:30:00+02:00;2307452;35667;20707;0;0
2491;2022-09-24T16:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-24T16:30:00+02:00;2022-09-24T17:00:00+02:00;1940205;35333;539;0;0
2492;2022-09-24T19:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-24T19:30:00+02:00;2022-09-24T20:00:00+02:00;2175125;31667;536;0;3257
2494;2022-09-24T22:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-24T22:30:00+02:00;2022-09-24T23:00:00+02:00;2426815;34333;28685;0;110203
2495;2022-09-24T23:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-24T23:00:00+02:00;2022-09-24T23:30:00+02:00;0;32333;11465;0;105415
2503;2022-09-25T07:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-25T07:00:00+02:00;2022-09-25T07:30:00+02:00;1569973;30667;531;0;98365
2506;2022-09-25T08:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-25T08:30:00+02:00;2022-09-25T09:00:00+02:00;1671157;31000;26233;0;0
2507;2022-09-25T09:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-25T09:00:00+02:00;2022-09-25T09:30:00+02:00;1834146;30333;38795;0;0
2508;2022-09-25T09:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-25T09:30:00+02:00;2022-09-25T10:00:00+02:00;1955519;34333;35697;0;0
2511;2022-09-25T11:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-25T11:00:00+02:00;2022-09-25T11:30:00+02:00;2179022;35667;26231;0;0
2512;2022-09-25T13:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-25T13:00:00+02:00;2022-09-25T13:30:00+02:00;2405300;36000;531;0;0
2515;2022-09-25T15:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-25T15:30:00+02:00;2022-09-25T16:00:00+02:00;1919273;34000;9797;0;0
2518;2022-09-25T20:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-25T20:00:00+02:00;2022-09-25T20:30:00+02:00;2556169;36000;530;0;74029
2519;2022-09-25T21:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-25T21:00:00+02:00;2022-09-25T21:30:00+02:00;2433442;35000;527;0;111269
2520;2022-09-25T21:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-25T21:30:00+02:00;2022-09-25T22:00:00+02:00;2350028;35333;526;0;111543
2524;2022-09-26T00:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-26T00:00:00+02:00;2022-09-26T00:30:00+02:00;0;31667;22559;0;102061
2534;2022-09-26T08:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-26T08:00:00+02:00;2022-09-26T08:30:00+02:00;2027225;76000;18449;0;3522
2536;2022-09-26T09:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-26T09:30:00+02:00;2022-09-26T10:00:00+02:00;2287634;75333;11434;0;0
2537;2022-09-26T10:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-26T10:00:00+02:00;2022-09-26T10:30:00+02:00;2277506;90333;529;0;0
2538;2022-09-26T11:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-26T11:00:00+02:00;2022-09-26T11:30:00+02:00;2239303;92667;29016;0;0
2544;2022-09-26T16:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-26T16:30:00+02:00;2022-09-26T17:00:00+02:00;2129052;51667;26006;0;0
2548;2022-09-26T20:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-26T20:30:00+02:00;2022-09-26T21:00:00+02:00;2757567;42667;537;0;111401
2555;2022-09-27T08:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-27T08:30:00+02:00;2022-09-27T09:00:00+02:00;2287538;79667;527;0;0
2567;2022-09-27T18:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-27T18:00:00+02:00;2022-09-27T18:30:00+02:00;2090843;39667;15275;0;0
2569;2022-09-27T19:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-27T19:30:00+02:00;2022-09-27T20:00:00+02:00;2533684;35333;21214;0;13525
2573;2022-09-27T23:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-27T23:30:00+02:00;2022-09-28T00:00:00+02:00;0;36000;527;0;102577
2574;2022-09-28T00:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-28T00:30:00+02:00;2022-09-28T01:00:00+02:00;0;34333;530;0;101817
2582;2022-09-28T07:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-28T07:00:00+02:00;2022-09-28T07:30:00+02:00;1877424;49333;530;0;99580
2583;2022-09-28T08:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-28T08:00:00+02:00;2022-09-28T08:30:00+02:00;2032390;53000;529;0;6451
2586;2022-09-28T10:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-28T10:00:00+02:00;2022-09-28T10:30:00+02:00;2288801;59667;7445;0;0
2588;2022-09-28T12:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-28T12:30:00+02:00;2022-09-28T13:00:00+02:00;2719601;62333;43049;0;0
2590;2022-09-28T14:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-28T14:00:00+02:00;2022-09-28T14:30:00+02:00;2446725;50667;23286;0;0
2593;2022-09-28T18:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-28T18:00:00+02:00;2022-09-28T18:30:00+02:00;2212139;49333;530;0;0
2594;2022-09-28T19:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-28T19:30:00+02:00;2022-09-28T20:00:00+02:00;2568796;40333;4182;0;18212
2595;2022-09-28T20:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-28T20:00:00+02:00;2022-09-28T20:30:00+02:00;2723675;39000;535;0;83053
2601;2022-09-29T02:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-29T02:30:00+02:00;2022-09-29T03:00:00+02:00;0;32000;528;0;92785
2602;2022-09-29T04:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-29T04:00:00+02:00;2022-09-29T04:30:00+02:00;0;31000;530;0;93106
2603;2022-09-29T05:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-29T05:30:00+02:00;2022-09-29T06:00:00+02:00;1465675;35000;528;0;92837
2606;2022-09-29T08:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-29T08:00:00+02:00;2022-09-29T08:30:00+02:00;2159035;67333;527;0;7564
2607;2022-09-29T08:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-29T08:30:00+02:00;2022-09-29T09:00:00+02:00;2238984;69000;3040;0;0
2611;2022-09-29T11:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-29T11:30:00+02:00;2022-09-29T12:00:00+02:00;2366854;62667;13557;0;0
2621;2022-09-29T18:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-29T18:30:00+02:00;2022-09-29T19:00:00+02:00;2182684;46000;533;0;0
2623;2022-09-29T20:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-29T20:30:00+02:00;2022-09-29T21:00:00+02:00;2569033;36333;534;0;110877
2627;2022-09-30T01:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-30T01:30:00+02:00;2022-09-30T02:00:00+02:00;0;30000;533;0;93297
2628;2022-09-30T02:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-30T02:00:00+02:00;2022-09-30T02:30:00+02:00;0;30000;530;0;92778
2634;2022-09-30T07:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-09-30T07:30:00+02:00;2022-09-30T08:00:00+02:00;2067642;59333;529;0;51397
1494;2022-08-16T11:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-08-16T11:00:00+02:00;2022-08-16T11:30:00+02:00;2287929;50333;44059;6224;0
1497;2022-08-16T13:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-08-16T13:30:00+02:00;2022-08-16T14:00:00+02:00;2430900;46000;3787;15153;0
1510;2022-08-16T23:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-08-16T23:30:00+02:00;2022-08-17T00:00:00+02:00;0;30333;536;0;102193
1514;2022-08-17T03:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-08-17T03:00:00+02:00;2022-08-17T03:30:00+02:00;0;27000;531;0;91113
1515;2022-08-17T03:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-08-17T03:30:00+02:00;2022-08-17T04:00:00+02:00;0;29000;529;0;91127
1516;2022-08-17T04:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-08-17T04:00:00+02:00;2022-08-17T04:30:00+02:00;0;29333;531;0;91166
1520;2022-08-17T07:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-08-17T07:30:00+02:00;2022-08-17T08:00:00+02:00;1702147;34667;4119;1000;0
1522;2022-08-17T10:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-08-17T10:00:00+02:00;2022-08-17T10:30:00+02:00;2081800;44000;5813;5825;0
1529;2022-08-17T16:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-08-17T16:30:00+02:00;2022-08-17T17:00:00+02:00;2082465;42333;9329;8919;0
1531;2022-08-17T17:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-08-17T17:30:00+02:00;2022-08-17T18:00:00+02:00;2002642;38667;3639;29764;0
1533;2022-08-17T18:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-08-17T18:30:00+02:00;2022-08-17T19:00:00+02:00;2149576;32667;539;19515;0
1535;2022-08-17T21:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-08-17T21:00:00+02:00;2022-08-17T21:30:00+02:00;2296029;33000;34289;0;38951
1536;2022-08-17T22:00:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-08-17T22:00:00+02:00;2022-08-17T22:30:00+02:00;2270389;33333;13735;0;110381
1545;2022-08-18T05:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-08-18T05:30:00+02:00;2022-08-18T06:00:00+02:00;1524786;36333;531;0;91691
1548;2022-08-18T07:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-08-18T07:30:00+02:00;2022-08-18T08:00:00+02:00;1562979;37333;1594;667;0
1550;2022-08-18T09:30:00+02:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2022-08-18T09:30:00+02:00;2022-08-18T10:00:00+02:00;1989210;44667;4021;5013;0
15395;2023-03-06T15:00:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-03-06T15:00:00+01:00;2023-03-06T15:30:00+01:00;3395224;83000;2082;7172;0
15396;2023-03-06T15:30:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-03-06T15:30:00+01:00;2023-03-06T16:00:00+01:00;3507482;84000;502;5824;0
15397;2023-03-06T16:00:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-03-06T16:00:00+01:00;2023-03-06T16:30:00+01:00;3315983;85000;3142;2700;0
15399;2023-03-06T17:00:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-03-06T17:00:00+01:00;2023-03-06T17:30:00+01:00;3289289;77000;402;1800;0
15404;2023-03-06T23:30:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-03-06T23:30:00+01:00;2023-03-07T00:00:00+01:00;0;39000;14282;0;93408
15406;2023-03-07T00:30:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-03-07T00:30:00+01:00;2023-03-07T01:00:00+01:00;0;37000;14342;0;99759
15407;2023-03-07T01:30:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-03-07T01:30:00+01:00;2023-03-07T02:00:00+01:00;0;33000;14250;0;75799
15411;2023-03-07T04:30:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-03-07T04:30:00+01:00;2023-03-07T05:00:00+01:00;0;41000;1292;0;75862
15412;2023-03-07T05:00:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-03-07T05:00:00+01:00;2023-03-07T05:30:00+01:00;2919008;41000;412;0;76624
15417;2023-03-07T09:00:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-03-07T09:00:00+01:00;2023-03-07T09:30:00+01:00;4086018;69000;402;72;0
15421;2023-03-07T14:30:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-03-07T14:30:00+01:00;2023-03-07T15:00:00+01:00;3869039;69000;3702;3540;0
15426;2023-03-07T17:30:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-03-07T17:30:00+01:00;2023-03-07T18:00:00+01:00;3990704;70000;398;1016;0
15428;2023-03-07T19:30:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-03-07T19:30:00+01:00;2023-03-07T20:00:00+01:00;4655063;48000;398;0;107942
15430;2023-03-07T20:30:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-03-07T20:30:00+01:00;2023-03-07T21:00:00+01:00;4569637;39000;396;0;116026
15435;2023-03-08T02:00:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-03-08T02:00:00+01:00;2023-03-08T02:30:00+01:00;0;47000;396;0;69212
15436;2023-03-08T02:30:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-03-08T02:30:00+01:00;2023-03-08T03:00:00+01:00;0;40000;402;0;69056
15438;2023-03-08T03:30:00+01:00;2023-07-09T08:00:05+02:00;Bordeaux_Bastide;2023-03-08T03:30:00+01:00;2023-03-08T04:00:00+01:00;0;38000;394;0;69178
